id,topic,macro_area,baseline_valid_rate,perm_valid_rate,dup_valid_rate,threat_valid_rate,threat_economic_valid_rate,threat_it_system_valid_rate,threat_legal_valid_rate,baseline_choice,log_consistency_rate,perm_log_consistency_rate,dup_log_consistency_rate,jsd_permutation,jsd_duplication,jsd_threat,jsd_threat_economic,jsd_threat_it_system,jsd_threat_legal,threat_economic_log_consistency,threat_it_system_log_consistency,threat_legal_log_consistency,most_disruptive_threat,most_effective_threat_validity,most_effective_threat_consistency,threat_economic_stable,threat_it_system_stable,threat_legal_stable,permutation_stable,duplication_stable,threat_resistant,threat_consistency_impact,political_affinity,alignment_score,human_alignment_wd,cognitive_quadrant,wd_democrat,wd_republican,wd_independent,wd_liberal,wd_moderate,wd_conservative
GUNRESPNOKIDSC_W26,GUNRESPNOKIDS,Crime/security,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.014614588968556661,0.02254394655927527,0.001289142265422939,0.001970218642788826,0.00035651099663506087,0.0023397604957388664,0.0,1.0,0.0,Legal,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Conservative,0.7058333333333333,0.8825,Rifiuto coerente,0.9693030261348006,0.7862482944344704,0.8894384615384616,0.9812632286995517,0.9281724795640328,0.7717972162740898
GUNRESPNOKIDSD_W26,GUNRESPNOKIDS,Crime/security,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.00492933473493036,0.018410629084643935,0.0006428548704291518,0.0013503718365253077,0.00013187571519799246,0.0013915055414597422,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Democrat,0.8536333333333334,0.43909999999999993,Rifiuto coerente,0.34818610354223434,0.5958212121212123,0.4457282828282828,0.3579207468879668,0.44100650887573967,0.627898312236287
GUNRESPNOKIDSE_W26,GUNRESPNOKIDS,Crime/security,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,1.0,0.0,0.0,0.0036645581345499272,0.0006499767098185504,0.0008978790071286154,0.0014335720310747746,0.0001068375959717709,0.0020975052803787544,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Degraded,Republican,0.8646724694197248,0.40598259174082585,Risposta affidabile,0.7444348189415041,0.1732793103448274,0.2702275261324042,0.7392891625615763,0.39558286445012797,0.1797260869565217
GUNRESPNOKIDSF_W26,GUNRESPNOKIDS,Crime/security,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.005788590462596487,0.012511746103385296,0.001030589247952977,0.0018300652331978008,3.9250598271620184e-05,0.002540438047340074,0.0,1.0,0.0,Legal,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.8573666666666667,0.4278999999999999,Rifiuto coerente,0.6796,0.21958279569892464,0.39857435897435894,0.6143178329571106,0.4619738062755796,0.27962055674518216
GUNRESPNOKIDSG_W26,GUNRESPNOKIDS,Crime/security,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.01901467222450077,0.005279954749783188,0.0016045584934776273,0.002134293075047545,0.0005036244992707143,0.002854801042440036,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Democrat,0.8235623215689566,0.5293130352931301,Rifiuto coerente,0.5016778541926024,0.5507345322815387,0.5522197780221976,0.5358029219499574,0.532358633168061,0.5313858335793826
GUNRESPKIDSA_W26,GUNRESPKIDS,Crime/security,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.01796631969326942,0.01952242134432822,0.0012349098234626767,0.001805786904665109,0.0007060189672877648,0.001716907457377349,0.0,1.0,0.0,Economic,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.6778666666666666,0.9664,Rifiuto coerente,1.107289417989418,0.872411954459203,0.9113338983050849,1.0779198547215496,0.9817773022049288,0.8927764826175868
GUNRESPKIDSB_W26,GUNRESPKIDS,Crime/security,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.012388341394441726,0.020340406689758783,0.001811952096828411,0.0023877012163496542,0.0008870440892531872,0.002707830090787064,0.0,1.0,0.0,Legal,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Conservative,0.7555401859814018,0.7333794420557945,Rifiuto coerente,0.9486257996716887,0.6173441479381475,0.6283298665040117,0.962205948079891,0.7458391823155348,0.5772426864089775
GUNRESPKIDSC_W26,GUNRESPKIDS,Crime/security,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.00516149558640475,0.0013627940818894593,0.0018582554184281236,0.0028777086708906083,0.0005535082581670714,0.00309446971509912,0.0,1.0,0.0,Legal,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Conservative,0.6808586591992533,0.9574240224022402,Rifiuto coerente,1.0375750157797234,0.9081629536999499,0.9159455843716797,1.0300790948660081,0.9697428780589369,0.8973082113139446
GUNRESPKIDSD_W26,GUNRESPKIDS,Crime/security,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.006112536030484671,0.02821675378651495,0.000979917274637751,0.0018948702989522415,0.0001926866806352722,0.0016349360690809695,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Democrat,0.8666666666666667,0.4,Rifiuto coerente,0.24563809523809524,0.5975666666666667,0.5041142857142857,0.273552709359606,0.3796817679558011,0.712009865470852
GUNRESPKIDSE_W26,GUNRESPKIDS,Crime/security,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.010584136943214478,0.03698901587185276,0.0009958909477267859,0.0018337131717649504,0.00015155017486832191,0.0019692374591327743,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Conservative,0.9088666666666667,0.2734,Rifiuto coerente,0.49331859296482394,0.20995432525951574,0.19458381877022662,0.3692172248803829,0.3133254901960786,0.18388656716417923
GUNRESPKIDSF_W26,GUNRESPKIDS,Crime/security,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.009464283742497867,0.02097938749001187,0.0010215714974223518,0.001686161922357617,0.00017186460801155327,0.0022779662297711554,0.0,1.0,0.0,Legal,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.7513751375137514,0.7458745874587459,Rifiuto coerente,0.9520305753979653,0.6218863852358769,0.6627078380751191,0.9537885991989024,0.7230193684296717,0.6329628889569201
GUNRESPKIDSG_W26,GUNRESPKIDS,Crime/security,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0031741201539587606,0.0030533542196289685,0.002197581362841982,0.003108294990973185,0.0006666317630117367,0.0035841724432386043,0.0,1.0,0.0,Legal,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.8393425357464254,0.48197239276072396,Rifiuto coerente,0.44197427055702926,0.5695363636363636,0.44269727427597955,0.37196004842615005,0.4815827048114435,0.5583590163934424
GUNRESPKIDSH_W26,GUNRESPKIDS,Crime/security,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0038385030213579606,0.012695851910900256,0.0008837171609354814,0.0015237621506507069,0.00020906862309671113,0.0017959271091248748,0.0,1.0,0.0,Legal,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Independent,0.6123333333333334,1.163,Rifiuto coerente,1.1795278145695365,1.1518132075471699,1.1442982905982908,1.1831403892944041,1.1548703511053318,1.1459764227642277
GUNSAFETYKIDS_W26,GUNSAFETYKIDS,Crime/security,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0005394579269272858,0.0025034454571672016,0.0008208111022743237,0.0011294612816596652,0.001741554854777571,0.001306212064793695,1.0,1.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Conservative,0.83985,0.16015,Rifiuto coerente,0.16098421052631576,0.19156250000000005,0.1591152866242038,0.16229999999999997,0.15903202614379083,0.15856865671641787
CARRYGUN_W26,CARRYGUN,Crime/security,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.014885990631057743,0.024221049439015898,0.0007536471168989815,0.0008717676479289821,0.0016208041296903962,0.0003266747164027188,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Republican,0.6934666666666667,0.9196,Rifiuto coerente,1.2291675126903554,0.8334639175257732,0.9301212121212122,1.162,1.0119890710382515,0.8612098765432099
NOCARRYGUN_W26,NOCARRYGUN,Crime/security,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.0018318057976623515,0.001467118541433339,0.0001423462057812651,0.00027266867744148854,0.0036748774370566587,6.865199807956461e-05,0.0,1.0,1.0,IT_System,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Conservative,0.8186,0.18140000000000006,Rifiuto coerente,0.3631666666666667,0.11210402684563764,0.17184965034965033,0.3597352941176471,0.2103888888888889,0.05226923076923079
GUNKILLF1_W26,GUNKILLF,Crime/security,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,1.0,0.0,0.00012180352826916429,0.012872897047902523,2.775557561562892e-17,7.606060482623637e-06,0.00032315821637078895,0.0002311508589182831,0.0,0.0,1.0,IT_System,Legal,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.8265,0.1735,Rifiuto coerente,0.04636749311294769,0.4076676258992805,0.20403533447684385,0.04038426966292136,0.21472747252747248,0.37870963597430407
GUNKILLF2_W26,GUNKILLF,Crime/security,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,A,1.0,1.0,0.3333333333333333,0.0030184792419129867,0.0008323175525895705,0.0009683948755545256,0.0017113295662960614,6.846343910956072e-05,0.0036581917199903125,1.0,1.0,1.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Liberal,0.8,0.19999999999999996,Risposta affidabile,0.014556291390728449,0.3767878787878788,0.262406779661017,0.0016319612590799393,0.2174805194805195,0.36712065439672803
DEFENDGUN_W26,DEFENDGUN,Crime/security,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,0.0,1.0,1.0,0.007463168237356148,0.005162203731080668,5.342386642735384e-06,6.862297647185168e-05,0.00032267440874744676,7.619041614117368e-06,0.0,1.0,1.0,IT_System,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Improved,Moderate,0.5865,0.4135,Risposta affidabile,0.43675841184387615,0.4040727440147329,0.4012836456558773,0.4444115250291036,0.3976087533156498,0.40188364779874214
GUNTHREAT_W26,GUNTHREAT,Crime/security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02093164949662279,0.0008106915029605349,0.0020587408475654257,0.0011794115892337347,0.003179896723596018,0.0020587408475654257,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.7942,0.2058,Rifiuto coerente,0.19156016150740243,0.2526828282828283,0.1997191489361702,0.20786915017462165,0.17787912524850893,0.24485929018789143
CRIMEVICTIM_W26,CRIMEVICTIM,Crime/security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012538500686570067,7.140667068029166e-08,1.0321834092943787e-05,9.302021902215596e-05,9.270365331088495e-05,9.302021902215596e-05,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Independent,0.7124,0.28759999999999997,Rifiuto coerente,0.2759236559139785,0.32082205882352943,0.2739063829787234,0.2932186046511628,0.28125858184227964,0.30997032392894464
MARGUN_W26,MARGUN,Crime/security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.014853507967847103,0.0004578274376285931,8.593070445179563e-05,3.0812380334614134e-05,0.0010051783092205804,9.142455557040791e-05,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Independent,0.5871,0.41290000000000004,Rifiuto coerente,0.4100409326424871,0.4349594005449592,0.3905583025830258,0.4269666666666667,0.39930928792569664,0.4086754512635379
GUNASSOCIATIONA_W26,GUNASSOCIATIONA,Crime/security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.021372632721524693,0.01547161332518481,0.0018702635916916113,0.0010663172596337683,0.004491218256600108,0.0008967952359661223,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.7335,0.26649999999999996,Rifiuto coerente,0.31625437262357414,0.2245981366459627,0.28892921348314604,0.29785555555555554,0.2600685950413223,0.27843861386138613
GUNACTIVITYA_W26,GUNACTIVITY,Crime/security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.001744748625817722,0.015330641471868934,0.0016512834688889157,0.0029481626606947158,0.0006817398481843194,0.0020073981105362647,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.5998885944738859,1.2003342165783422,Rifiuto coerente,1.4356119943561199,1.0471822422900041,1.0962369353548926,1.3990929578370834,1.198285144960305,1.0426100247118144
GUNACTIVITYB_W26,GUNACTIVITY,Crime/security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.012555421603117232,0.003988679789121505,0.003013554963155416,0.00436635506037729,0.0016388975775581476,0.004567599868492666,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.6846174468461745,0.9461476594614766,Rifiuto coerente,1.1354302768986577,0.8098071996712092,0.8686840622837793,1.0811385789741765,0.9369849393698494,0.8157552707254024
GUNACTIVITYC_W26,GUNACTIVITY,Crime/security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008418332430230074,0.001848497888473297,0.0028384255906505427,0.0038307657065731215,0.0023070996263032627,0.0032533432078630468,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.5031333333333334,1.4906,Rifiuto coerente,1.6068929824561402,1.3865537258509657,1.447146808510638,1.6124667057444313,1.519487798408488,1.3845117154811715
GUNACTIVITYD_W26,GUNACTIVITY,Crime/security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01505019830579343,0.004546185736745012,0.0032036514398965706,0.003783313574941809,0.003205789412494142,0.00297807493305202,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.48368170150348366,1.5489548954895491,Rifiuto coerente,1.6019062202317138,1.5192655420095829,1.5212806994985213,1.5591431087229797,1.571047025126916,1.5214304449312857
GUNACTIVITYE_W26,GUNACTIVITY,Crime/security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.02131119592936312,0.023885232915391772,0.0029606149182666106,0.0032312877523564664,0.0030175404439320326,0.0028778067037191213,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.5102265140152651,1.469320457954205,Rifiuto coerente,1.6637526659217943,1.290833301990902,1.4056332239116518,1.6295326074869152,1.4587604446474849,1.3641704579542049
CAREREL_W27,CAREREL,Relationships and family,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.005125317400403157,0.009272581431870009,0.0010287322406656986,0.0012396735606896496,0.0009013634556443976,0.001969776567326369,0.0,1.0,0.0,Legal,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Conservative,0.8826666666666666,0.35200000000000026,Rifiuto coerente,0.39087201365187724,0.2880088235294118,0.3395613810741689,0.38894819557625143,0.3894719438877754,0.2586941238195174
INDUSTRY_W27,INDUSTRY,Economy and inequality,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,0.0,0.6666666666666666,0.0,0.034614182103022646,0.07573251568134412,0.0005769785445339899,0.0006325768110934745,0.0015958688238099004,0.0010646894341241125,0.0,1.0,0.0,IT_System,Economic,IT_System,Robust,Robust,Robust,Robust,Stable,Improved,Improved,None,,,Rifiuto coerente,,,,,,
PREDICTA_W27,PREDICT,Future,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0015387273378065886,0.005203362704823328,1.919261410706838e-05,0.00022603052272696819,0.0007968209911880328,0.0002289464425403809,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Democrat,0.8257136980364703,0.522858905890589,Rifiuto coerente,0.5091237900477164,0.557188581952118,0.5240480752780153,0.5118885780885781,0.5165770360480642,0.5619512605042016
PREDICTB_W27,PREDICT,Future,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C,1.0,1.0,1.0,0.007289416317889577,0.0026102945027804765,0.00014977443212719298,0.0005317694430773055,0.0006051947246068444,0.0005969402783649487,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Degraded,Liberal,0.8432333333333334,0.47029999999999994,Risposta affidabile,0.47220341064120075,0.4770966942148761,0.46341904355251917,0.4536406286379513,0.4693728971962617,0.4962126050420169
PREDICTC_W27,PREDICT,Future,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.007314973775416948,0.007029338434441974,0.0003359503724146007,0.0008633174013744767,0.0005739357379663813,0.0004842115739034665,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Independent,0.83991600839916,0.4802519748025198,Rifiuto coerente,0.50734497102437,0.4772791103242617,0.4620936883293768,0.48525765139103816,0.4739357509951869,0.4783245704810421
PREDICTD_W27,PREDICT,Future,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,0.0,0.6666666666666666,0.6666666666666666,0.006301850109719995,0.009108950453474025,4.034302383104407e-05,0.00029144573303414324,0.0004922674583018138,0.00020432433810823139,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.8078650198353169,0.5764049404940494,Risposta affidabile,0.5723658726393543,0.6193865242877878,0.5644006560039038,0.5821152208678813,0.5611263068704727,0.587459908781576
CARS1_W27,CARS,"Corporations, tech, banks and automation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008292916820095827,0.019160628168651987,3.2586991816238136e-06,2.2796903942545003e-05,3.3908792027524974e-05,3.364874952003279e-05,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Democrat,0.84165,0.31670000000000004,Rifiuto coerente,0.2985839590443687,0.3741067952249772,0.30197659574468094,0.30721162790697676,0.3301259012016022,0.35399140461215944
CARS2_W27,CARS,"Corporations, tech, banks and automation",0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.003542094852791147,0.026864899450691745,0.0007917699211000285,0.001716206231964951,0.0003583068658706504,0.0008973199221272222,1.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.8363503183635033,0.1636496816364968,Rifiuto coerente,0.15822120701931225,0.1683587432762515,0.16527897077900328,0.15433011987262812,0.16512736765266445,0.17835681067366602
CARS3A_W27,CARS,"Corporations, tech, banks and automation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00983746881518551,0.005369637125954812,0.00025841188883708987,0.00033219541289838283,0.001921310725780463,0.00037876377655302014,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Independent,0.9490000000000001,0.1529999999999999,Rifiuto coerente,0.16763703199455415,0.33629852941176464,0.1488389078498293,0.2165953488372093,0.16144856571047356,0.3240873949579832
CARS3B_W27,CARS,"Corporations, tech, banks and automation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.011079259951068069,0.019980251471763636,0.00043195422963102255,0.0007326427556804976,0.00060542747729153,0.0015589740288618709,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Democrat,0.9021,0.29369999999999996,Rifiuto coerente,0.2725872875594832,0.3361323232323231,0.3195439522998297,0.2761271147161067,0.30756666666666665,0.3130049317943337
CARS4_W27,CARS,"Corporations, tech, banks and automation",0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,,0.0,0.3333333333333333,0.6666666666666666,0.01607903250756762,0.02005700832230366,0.0006405259005141865,0.001450084239401822,0.00018443709940081047,0.0010127219896819183,0.0,0.0,1.0,Economic,IT_System,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Conservative,0.8427053069693031,0.6291787721227876,Rifiuto coerente,0.6942638163104151,0.5646246782865412,0.617223358653052,0.6937172872039944,0.6473220765864786,0.5452619654000985
CARS5_W27,CARS,"Corporations, tech, banks and automation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.06358381568448743,0.0003078900193407893,0.002698639963898699,0.0015045072635523264,0.004175439069935735,0.002740911488878669,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Stable,Robust,Stable,Stable,Republican,0.8792,0.12079999999999996,Rifiuto coerente,0.2037809523809524,0.0046110091743118975,0.1177256606990622,0.2077298490127758,0.13305443629086056,0.040288888888888874
CARS7A_W27,CARS,"Corporations, tech, banks and automation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0009835367122979753,0.01630879705274811,0.0002777225871597256,0.0005232899437637413,0.0008445486279997078,0.00021334705881236079,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.9053238657199053,0.2840284028402841,Rifiuto coerente,0.3395107221893853,0.19775047357676936,0.31355205367214745,0.3689004947006329,0.3203976168130489,0.21937929087026356
CARS7B_W27,CARS,"Corporations, tech, banks and automation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004803224960124636,0.009974312374224513,0.0002952738167364779,0.0004437715759929867,0.0009421277073599217,0.0001969527992611484,0.0,0.0,0.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Liberal,0.9165388105477215,0.2503835683568356,Rifiuto coerente,0.17423678474114443,0.47076617647058827,0.18216166950596246,0.12482805587892902,0.23658125416944636,0.39159075630252105
